climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa
549.0,26.0,-0.07,-0.09,0.4,-13.0,16.0,0.01,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
457.0,50.0,0.25,0.23,0.6,-12.0,-20.0,0.005,1.1,-0.0008,-0.0008,-0.0008,-0.0006,0.0,0.0,-0.0002,0.0,-0.0006
22.0,57.0,-0.24,0.35,0.8,-12.0,-35.0,-0.048,0.2,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015
-265.0,55.0,-0.54,0.07,0.3,-13.0,-18.0,-0.016,4.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
-354.0,49.0,-0.6,0.07,-0.3,-13.0,-6.0,0.0,1.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-393.0,34.0,-0.32,0.08,-1.6,-14.0,2.0,0.022,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-278.0,24.0,0.12,0.02,-1.8,-15.0,8.0,0.024,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-193.0,20.0,0.36,0.0,-1.5,-14.0,9.0,0.024,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-232.0,12.0,0.75,0.13,0.1,-13.0,-7.0,0.01,-0.5,-0.0006,-0.0006,-0.0006,-0.0005,0.0,0.0,-0.0001,0.0,-0.0005
-409.0,3.0,0.6,0.15,1.3,-12.0,-12.0,-0.014,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-494.0,-4.0,0.49,0.05,1.8,-11.0,-9.0,-0.014,1.7,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-538.0,-16.0,0.15,0.1,2.3,-11.0,-5.0,-0.034,-0.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012
169.0,-35.0,-0.58,-0.19,1.2,-12.0,26.0,-0.013,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
494.0,-23.0,-0.55,0.09,0.2,-13.0,1.0,0.007,-1.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
499.0,-2.0,-0.18,0.08,-0.9,-14.0,-1.0,0.016,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-118.0,-47.0,-0.11,-0.19,-0.5,-6.0,23.0,-0.005,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-1.0,-47.0,-0.13,-0.1,-0.5,-6.0,17.0,-0.003,-1.1,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0001,0.0,-0.0006
196.0,-45.0,-0.06,-0.15,-0.6,-7.0,15.0,0.006,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
338.0,-41.0,0.0,-0.13,-0.7,-7.0,13.0,0.004,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
647.0,-21.0,0.12,-0.12,-0.5,-6.0,12.0,0.005,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
748.0,-9.0,0.12,0.04,-0.4,-6.0,5.0,-0.006,-1.9,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
757.0,4.0,0.07,0.08,-0.3,-6.0,-3.0,-0.006,-1.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-109.0,42.0,-0.21,0.21,-0.7,-7.0,-19.0,-0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-218.0,40.0,-0.22,0.12,-0.9,-7.0,-19.0,0.002,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-311.0,36.0,-0.17,0.04,-1.0,-7.0,-9.0,0.007,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-329.0,18.0,0.07,0.02,-1.2,-7.0,-1.0,0.006,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-188.0,1.0,0.25,-0.03,-0.5,-6.0,4.0,0.003,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-226.0,-29.0,-0.22,0.04,-0.3,-6.0,-4.0,-0.003,-0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-162.0,-38.0,-0.12,-0.04,-0.8,-7.0,4.0,0.005,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-204.0,-48.0,0.1,0.04,-0.8,-7.0,-4.0,0.006,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-166.0,-56.0,0.27,-0.01,-0.3,-6.0,2.0,0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0004,0.0,0.0,-0.0001,0.0,-0.0004
334.0,-53.0,-0.09,-0.14,0.2,-6.0,14.0,-0.01,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
458.0,-41.0,-0.18,-0.04,0.0,-6.0,0.0,-0.005,0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
394.0,-21.0,-0.26,0.06,-0.7,-7.0,-5.0,-0.003,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-279.0,3.0,0.25,0.09,-0.1,-6.0,-9.0,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-386.0,-17.0,0.21,0.04,0.8,-5.0,-4.0,-0.005,-0.2,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,-0.0001,0.0,-0.0005
-106.0,-42.0,-0.33,-0.05,0.4,-6.0,5.0,-0.008,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-12.0,-43.0,-0.4,-0.12,-0.2,-6.0,13.0,-0.006,0.6,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006
39.0,-43.0,-0.41,-0.1,-0.3,-6.0,12.0,0.001,-0.5,-0.0004,-0.0004,-0.0004,-0.0005,0.0001,0.0,0.0,0.0,-0.0005
191.0,-39.0,-0.26,-0.07,-0.9,-7.0,8.0,0.009,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
231.0,-34.0,-0.09,0.06,-1.1,-7.0,-7.0,0.014,-0.5,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
298.0,-18.0,0.44,-0.01,-0.4,-6.0,2.0,0.009,-0.2,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,-0.0002,0.0,-0.0002
305.0,-12.0,0.49,0.01,0.3,-6.0,-1.0,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003
-199.0,-5.0,0.24,0.16,1.9,-4.0,-17.0,-0.01,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005
-479.0,-14.0,0.03,0.17,2.1,-4.0,-19.0,-0.015,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-615.0,-29.0,-0.15,-0.01,2.0,-4.0,6.0,-0.01,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-597.0,-38.0,-0.22,-0.13,1.8,-4.0,3.0,-0.009,1.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-550.0,-43.0,-0.27,-0.15,1.7,-4.0,10.0,-0.006,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-278.0,-55.0,-0.32,-0.17,1.2,-5.0,19.0,-0.004,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
271.0,-54.0,-0.19,-0.13,0.3,-6.0,14.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
493.0,-8.0,0.26,0.0,0.6,-5.0,1.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003
-231.0,11.0,0.06,0.16,1.8,-4.0,-18.0,-0.009,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-261.0,-12.0,-0.24,-0.02,1.3,-5.0,2.0,-0.006,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-213.0,-19.0,-0.25,-0.03,0.9,-5.0,3.0,0.001,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
282.0,-19.0,-0.1,-0.14,0.2,-6.0,15.0,0.005,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
451.0,5.0,0.09,-0.02,0.2,-6.0,2.0,0.005,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
427.0,15.0,0.15,0.05,0.4,-6.0,-8.0,0.004,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-453.0,18.0,-0.13,0.15,0.7,-5.0,-16.0,-0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-541.0,13.0,-0.15,0.07,0.7,-5.0,-15.0,-0.005,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-449.0,-22.0,-0.1,-0.05,0.1,-6.0,6.0,0.005,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
508.0,-13.0,-0.07,-0.08,0.2,-6.0,8.0,0.0,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
517.0,8.0,-0.07,0.04,0.1,-6.0,-5.0,-0.001,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-34.0,25.0,-0.08,0.18,-0.2,-6.0,-19.0,0.0,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-205.0,21.0,-0.07,0.09,-0.3,-6.0,-4.0,0.001,-1.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-136.0,-16.0,0.13,0.01,0.9,-5.0,-1.0,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004
330.0,-10.0,-0.12,-0.09,0.9,-5.0,10.0,-0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
326.0,9.0,-0.23,0.03,0.4,-6.0,-4.0,-0.004,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
218.0,33.0,-0.09,0.04,-0.6,-6.0,-3.0,0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-12.0,39.0,0.19,0.08,-0.5,-6.0,-8.0,0.009,0.0,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,-0.0002
-145.0,37.0,0.17,0.12,-0.2,-6.0,-13.0,-0.007,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-433.0,10.0,-0.03,0.05,0.3,-6.0,-6.0,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-429.0,-11.0,-0.1,-0.02,0.1,-6.0,2.0,-0.003,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
344.0,-19.0,-0.12,-0.11,-0.8,-7.0,13.0,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
478.0,2.0,0.01,0.0,-0.9,-7.0,1.0,0.005,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-389.0,10.0,-0.08,0.09,0.1,-6.0,-9.0,-0.009,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-483.0,-15.0,-0.28,0.03,-0.6,-7.0,-3.0,-0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
129.0,-32.0,0.03,-0.18,-1.3,-7.0,20.0,0.01,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
394.0,-25.0,0.19,-0.14,-1.1,-7.0,14.0,0.009,0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
526.0,-12.0,0.31,-0.02,-0.7,-7.0,-2.0,0.006,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
364.0,6.0,0.4,0.12,0.2,-6.0,-11.0,0.003,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
211.0,12.0,0.36,0.14,0.6,-5.0,-16.0,-0.009,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-246.0,12.0,0.04,0.22,1.1,-5.0,-24.0,-0.017,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-453.0,3.0,-0.14,-0.02,1.0,-5.0,2.0,-0.012,1.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-193.0,-17.0,-0.33,-0.09,0.3,-6.0,11.0,-0.005,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-172.0,-17.0,-0.33,-0.09,0.2,-6.0,11.0,-0.004,-0.2,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-68.0,-21.0,-0.21,0.01,-0.6,-7.0,1.0,0.007,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
406.0,-16.0,0.1,-0.18,-0.8,-7.0,22.0,0.013,-0.3,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
584.0,3.0,0.33,-0.03,-0.4,-6.0,5.0,0.01,0.4,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002
542.0,21.0,0.43,0.05,0.4,-6.0,-5.0,0.004,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
370.0,35.0,0.46,0.1,1.2,-5.0,-12.0,0.0,0.4,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003
184.0,41.0,0.42,0.19,1.7,-4.0,-23.0,-0.006,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-326.0,39.0,0.26,0.25,2.4,-4.0,-28.0,-0.01,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-489.0,35.0,0.21,0.17,2.6,-3.0,-28.0,-0.01,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-643.0,25.0,0.14,-0.13,2.7,-3.0,-2.0,-0.007,4.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-505.0,9.0,0.05,-0.21,2.9,-3.0,22.0,-0.006,1.5,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003
-217.0,-4.0,-0.19,-0.1,2.7,-3.0,11.0,-0.011,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-92.0,-7.0,-0.32,-0.1,2.4,-4.0,10.0,-0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
235.0,-5.0,-0.47,-0.16,1.6,-4.0,16.0,-0.005,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
363.0,15.0,-0.38,-0.01,0.0,-6.0,1.0,0.008,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
346.0,22.0,-0.26,0.06,-0.5,-6.0,-7.0,0.011,-0.4,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
-254.0,28.0,0.23,0.17,-0.5,-6.0,-18.0,0.012,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
-455.0,10.0,0.39,0.06,0.6,-5.0,-7.0,-0.003,0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004
-467.0,9.0,0.38,0.07,0.6,-5.0,-7.0,-0.004,0.1,-0.0005,-0.0004,-0.0004,-0.0004,-0.0002,0.0,-0.0001,0.0,-0.0004
-542.0,-8.0,0.18,0.04,1.2,-5.0,-4.0,-0.013,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-120.0,-33.0,-0.41,-0.13,0.7,-5.0,14.0,-0.013,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-6.0,-34.0,-0.5,0.16,0.2,-6.0,2.0,-0.007,-4.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
162.0,-27.0,0.48,-0.02,-0.3,-6.0,2.0,0.007,-0.1,-0.0003,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002
94.0,-23.0,0.47,0.06,0.7,-5.0,-7.0,-0.004,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-117.0,-22.0,0.36,0.32,1.3,-5.0,-35.0,-0.014,-2.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-235.0,-31.0,0.15,0.01,1.7,-4.0,12.0,-0.017,-3.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-197.0,-33.0,0.05,-0.17,1.8,-4.0,7.0,-0.016,1.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
250.0,-32.0,-0.29,-0.18,1.5,-4.0,20.0,-0.013,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
453.0,-8.0,-0.42,0.02,0.2,-6.0,-2.0,0.001,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-367.0,8.0,0.3,0.07,0.7,-5.0,-8.0,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-380.0,6.0,0.3,0.07,0.7,-5.0,-8.0,-0.003,-0.1,-0.0005,-0.0004,-0.0004,-0.0004,-0.0002,0.0,0.0,0.0,-0.0004
-253.0,-40.0,-0.55,-0.02,-0.6,-7.0,3.0,-0.006,0.0,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-29.0,-46.0,-0.37,-0.14,-1.7,-8.0,14.0,0.015,0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
86.0,-46.0,-0.24,-0.02,-1.9,-8.0,11.0,0.016,-1.9,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
208.0,-23.0,0.41,0.02,-0.4,-6.0,-1.0,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
23.0,-18.0,0.17,0.11,0.4,-6.0,-11.0,-0.014,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-89.0,-19.0,-0.08,0.07,0.5,-5.0,-5.0,-0.016,-0.7,-0.0008,-0.0007,-0.0007,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006
-176.0,-22.0,-0.38,0.08,0.3,-6.0,-10.0,-0.027,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-256.0,-27.0,-0.53,0.02,-0.5,-6.0,-2.0,-0.001,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-269.0,-30.0,-0.52,0.02,-1.0,-7.0,-3.0,0.003,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-168.0,-38.0,-0.3,-0.06,-1.8,-8.0,7.0,0.013,-0.2,-0.0002,-0.0003,-0.0003,-0.0003,0.0001,0.0,0.0,0.0,-0.0003
-13.0,-44.0,0.38,-0.02,-1.6,-7.0,3.0,0.013,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
5.0,-44.0,0.45,-0.16,-1.3,-7.0,4.0,0.012,1.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
-59.0,-41.0,-0.03,0.05,0.1,-6.0,-6.0,-0.015,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-90.0,-42.0,-0.13,-0.07,0.1,-6.0,-2.0,-0.011,1.8,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006
-68.0,-43.0,-0.16,-0.05,-0.1,-6.0,5.0,0.001,0.2,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-28.0,-44.0,-0.04,0.01,-0.4,-6.0,0.0,0.005,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-8.0,-44.0,0.02,-0.09,-0.4,-6.0,7.0,0.005,1.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
190.0,-42.0,0.11,-0.1,-0.2,-6.0,12.0,0.004,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
372.0,-26.0,0.05,-0.04,0.2,-6.0,4.0,-0.004,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-174.0,-10.0,-0.16,0.09,-0.4,-6.0,-9.0,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-253.0,-18.0,-0.13,0.04,-0.7,-7.0,-3.0,0.002,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-340.0,-27.0,0.02,0.06,-0.8,-7.0,-6.0,0.008,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-130.0,-44.0,0.37,-0.07,0.0,-6.0,8.0,0.007,0.0,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,-0.0002
-260.0,-50.0,0.06,0.12,0.6,-5.0,-12.0,-0.02,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-293.0,-60.0,-0.39,-0.02,0.3,-6.0,4.0,-0.022,-1.0,-0.0005,-0.0005,-0.0005,-0.0008,0.0001,0.0,0.0002,0.0,-0.0008
-103.0,-67.0,-0.39,-0.1,-0.6,-7.0,10.0,0.002,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
64.0,-68.0,-0.34,-0.16,-1.0,-7.0,19.0,0.006,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
485.0,-54.0,-0.03,-0.11,-1.6,-8.0,13.0,0.011,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
587.0,-35.0,0.16,0.0,-1.4,-7.0,0.0,0.008,0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
385.0,-4.0,0.35,0.08,-0.5,-6.0,-8.0,0.003,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003
-43.0,9.0,-0.02,0.11,0.4,-6.0,-12.0,-0.01,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-64.0,9.0,-0.04,0.11,0.4,-6.0,-12.0,-0.01,0.0,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-193.0,7.0,-0.06,0.14,0.4,-6.0,-17.0,0.0,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-300.0,-3.0,-0.02,0.03,0.3,-6.0,-3.0,0.003,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
132.0,-12.0,0.12,-0.11,0.5,-5.0,12.0,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
66.0,0.0,-0.26,0.05,0.3,-6.0,-5.0,-0.009,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
236.0,8.0,-0.05,-0.05,-0.4,-6.0,6.0,0.007,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
238.0,25.0,0.11,0.03,-0.2,-6.0,-3.0,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-180.0,29.0,0.13,0.08,0.6,-5.0,-9.0,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-212.0,28.0,0.12,0.08,0.6,-5.0,-9.0,-0.002,0.0,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0002,0.0,-0.0004
-261.0,10.0,-0.41,0.01,0.1,-6.0,1.0,-0.012,0.0,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006
-207.0,3.0,-0.41,-0.03,-0.7,-7.0,4.0,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
112.0,-1.0,-0.21,-0.16,-1.5,-7.0,17.0,0.01,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
