"holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","weather_description","date_time"
8,290.55,0,0,5,6,16,37698
8,289.88,0,0,1,7,12,37699
8,288.75,0,0,40,2,23,37700
8,287.44,0,0,1,1,26,37701
8,287.01,0,0,75,2,1,37702
8,286.99,0,0,90,2,18,37703
8,287.28,0,0,40,2,23,37704
8,287.36,0,0,40,2,23,37705
8,287.36,0,0,90,2,18,37706
8,287.43,0,0,90,2,18,37707
8,287.22,0,0,90,2,18,37708
8,287.65,0,0,90,2,18,37709
8,288.01,0,0,90,2,18,37710
8,288.35,0,0,90,2,18,37711
8,288.58,0,0,90,2,18,37712
8,289.08,0,0,90,2,18,37713
8,289.65,0,0,75,2,1,37714
8,291.01,0,0,75,2,1,37715
8,292.43,0,0,40,2,23,37716
8,293.14,0,0,1,1,26,37717
8,294,0,0,20,2,3,37718
8,294.15,0,0,20,2,3,37719
8,293.55,0,0,20,2,3,37720
8,292.29,0,0,5,1,26,37721
8,290.29,0,0,5,1,26,37722
8,288.48,0,0,1,1,26,37723
8,286.69,0,0,1,1,26,37724
8,285.72,0,0,1,1,26,37725
8,285.77,0,0,1,1,26,37726
8,285.65,0,0,40,2,23,37727
8,284.69,0,0,1,1,26,37728
8,284.22,0,0,1,1,26,37729
8,283.09,0,0,1,1,26,37730
8,285.36,0,0,5,1,26,37731
8,288.34,0,0,5,1,26,37732
8,290.94,0,0,5,1,26,37733
8,293.49,0,0,5,1,26,37734
8,295.65,0,0,5,1,26,37735
8,297.14,0,0,20,2,3,37736
8,298.43,0,0,40,2,23,37737
8,299.29,0,0,40,2,23,37738
8,300.36,0,0,1,1,26,37739
8,301.57,0,0,5,1,26,37740
8,302.76,0,0,40,2,23,37741
8,302.53,0,0,40,2,23,37742
8,302.36,0,0,40,2,23,37743
8,301.51,0,0,40,2,23,37744
8,299.85,0,0,40,2,23,37745
8,296.44,0,0,40,2,23,37746
8,295.3,0,0,1,1,26,37747
8,295.69,0,0,1,1,26,37748
8,294.29,0,0,1,1,26,37749
8,292.9,0,0,1,1,26,37750
8,291.89,0,0,1,1,26,37751
8,290.58,0,0,1,1,26,37752
8,289.44,0,0,1,1,26,37753
8,288.73,0,0,1,1,26,37754
8,288.37,0,0,5,1,26,37755
8,288.9,0,0,40,5,6,37756
8,290.14,0,0,40,2,23,37757
8,291.51,0,0,20,2,3,37758
8,293.21,0,0,20,2,3,37759
8,294.69,0,0,20,2,3,37760
8,295.88,0,0,5,1,26,37761
8,296.72,0,0,5,1,26,37762
8,297.88,0,0,5,1,26,37763
8,298.72,0,0,1,1,26,37764
8,298.93,0,0,1,1,26,37765
8,299.07,0,0,1,1,26,37766
8,298.92,0,0,40,2,23,37767
8,298.22,0,0,1,1,26,37768
8,296.58,0,0,1,1,26,37769
8,294.65,0,0,5,1,26,37770
8,293.44,0,0,1,1,26,37771
8,292.66,0,0,1,1,26,37772
8,292.08,0,0,1,1,26,37773
8,292.09,0,0,1,1,26,37774
8,291.73,0,0,1,1,26,37775
8,292.37,0,0,1,11,20,37776
8,292.23,0,0,1,11,20,37777
8,290.88,0,0,90,11,20,37778
8,290.88,0,0,90,7,8,37778
8,289.35,0,0,90,7,8,37779
8,289.35,0,0,90,6,16,37779
8,289.35,0,0,90,11,22,37779
8,289.48,0,0,40,7,17,37780
8,289.48,0,0,40,6,16,37780
8,290.15,0,0,75,7,12,37781
8,290.83,0,0,90,2,18,37782
8,291.84,0,0,90,2,18,37783
8,293.51,0,0,90,2,18,37784
8,294.53,0,0,75,2,1,37785
8,296.21,0,0,75,2,1,37786
8,296.53,0,0,75,2,1,37787
8,297.44,0,0,1,1,26,37788
8,298.08,0,0,75,2,1,37789
8,298.28,0,0,1,5,6,37790
8,298.84,0,0,40,2,23,37791
8,298.08,0,0,40,2,23,37792
8,296.42,0,0,40,2,23,37793
8,294.56,0,0,1,1,26,37794
8,293.08,0,0,1,1,26,37795
8,291.94,0,0,1,1,26,37796
8,290.5,0,0,1,1,26,37797
8,289.86,0,0,1,1,26,37798
8,289.36,0,0,1,1,26,37799
8,288.68,0,0,1,1,26,37800
8,288.44,0,0,1,1,26,37801
8,287.22,0,0,1,1,26,37802
8,287.58,0,0,75,2,1,37803
8,288.34,0,0,75,2,1,37804
8,289.65,0,0,75,2,1,37805
8,291.22,0,0,75,2,1,37806
8,293.21,0,0,75,2,1,37807
8,294.65,0,0,75,2,1,37808
8,295.86,0,0,75,2,1,37809
8,296.61,0,0,75,2,1,37810
8,297.65,0,0,1,1,26,37811
8,298.21,0,0,1,1,26,37812
8,297.95,0,0,90,2,18,37813
8,297.15,0,0,1,7,12,37814
8,297.15,0,0,1,3,10,37814
8,296.75,0,0,1,1,26,37815
8,296.15,0,0,90,7,12,37816
8,295.42,0,0,90,2,18,37817
8,295.08,0,0,40,11,20,37818
8,294.15,0,0,40,3,10,37819
8,293.88,0,0,1,7,12,37820
8,293.35,0,0,40,3,10,37821
8,293.35,0,0,40,7,12,37821
8,292.69,0,0,1,7,12,37822
8,291.72,0,0,1,7,12,37823
8,291.22,0,0,40,7,17,37824
8,291.22,0,0,40,3,2,37824
8,291.22,0,0,40,11,20,37824
8,291.15,0,0,1,7,17,37825
8,291.15,0,0,75,7,12,37826
8,291.15,0,0,75,3,2,37826
8,291.22,0,0,75,11,20,37827
8,291.22,0,0,75,7,12,37827
8,291.22,0,0,75,6,16,37827
8,291.65,0,0,90,7,12,37828
8,292.43,0,0,90,7,12,37829
8,292.43,0,0,90,3,10,37829
8,293.07,0,0,90,3,10,37830
8,293.22,0,0,90,2,18,37831
8,293.73,0,0,90,11,20,37832
8,294.6,0,0,75,2,1,37833
8,295.07,0,0,90,2,18,37834
8,295.07,0,0,90,2,18,37835
8,294.79,0,0,90,3,10,37836
8,295.29,0,0,90,7,17,37837
8,295.58,0,0,75,2,1,37838
8,295.76,0,0,75,2,1,37839
8,295.35,0,0,75,2,1,37840
8,294.37,0,0,75,2,1,37841
8,293.84,0,0,40,2,23,37842
8,292.92,0,0,75,2,1,37843
8,292.01,0,0,1,1,26,37844
8,291.51,0,0,1,1,26,37845
8,291.08,0,0,1,1,26,37846
8,290.82,0,0,75,2,1,37847
8,290.84,0,0,1,1,26,37848
8,290.37,0,0,1,1,26,37849
8,290.65,0,0,90,11,20,37850
8,290.93,0,0,40,11,36,37851
8,291.44,0,0,90,7,12,37852
8,292.79,0,0,90,11,20,37853
8,293.36,0,0,90,11,20,37854
8,293.36,0,0,90,7,12,37854
8,293.36,0,0,90,6,16,37854
8,293.72,0,0,90,7,12,37855
8,293.72,0,0,90,11,36,37855
8,293.72,0,0,90,6,16,37855
8,293.72,0,0,90,3,10,37855
8,293.66,0,0,75,11,20,37856
8,293.66,0,0,75,7,17,37856
8,293.66,0,0,75,6,16,37856
8,293.66,0,0,75,3,10,37856
8,293.44,0,0,90,7,12,37857
8,293.44,0,0,90,6,16,37857
8,293.44,0,0,90,11,20,37857
8,293.36,0,0,90,7,12,37858
8,293.36,0,0,90,6,16,37858
8,293.36,0,0,90,11,22,37858
8,293.55,0,0,90,7,17,37859
8,293.55,0,0,90,6,16,37859
8,293.55,0,0,90,11,34,37859
8,293.79,0,0,90,7,19,37860
8,293.79,0,0,90,6,16,37860
8,293.79,0,0,90,11,20,37860
8,294.54,0,0,40,7,19,37861
8,294.54,0,0,40,6,16,37861
8,294.58,0,0,90,7,12,37862
8,294.58,0,0,90,6,16,37862
8,294.58,0,0,90,3,10,37862
8,295.09,0,0,75,7,12,37863
8,295.15,0,0,75,7,12,37864
8,294.8,0,0,75,2,1,37865
8,294.28,0,0,75,2,1,37866
8,293.75,0,0,1,1,26,37867
8,293.95,0,0,1,1,26,37868
8,293.55,0,0,1,1,26,37869
8,292.82,0,0,1,1,26,37870
8,292,0,0,90,2,18,37871
8,291.62,0,0,40,2,23,37872
8,291.28,0,0,1,1,26,37873
8,290.61,0,0,1,1,26,37874
8,290.61,0,0,40,2,23,37875
8,291.51,0,0,40,2,23,37876
8,292.08,0,0,75,2,1,37877
8,293.01,0,0,90,2,18,37878
8,293.68,0,0,75,2,1,37879
8,294.01,0,0,90,2,18,37880
8,294.22,0,0,90,2,18,37881
8,294.54,0,0,90,2,18,37882
8,294.95,0,0,75,2,1,37883
8,296.08,0,0,75,2,1,37884
8,296.61,0,0,75,2,1,37885
8,297.01,0,0,75,2,1,37886
8,296.79,0,0,75,2,1,37887
8,296.42,0,0,75,2,1,37888
8,295.82,0,0,75,2,1,37889
8,295.43,0,0,75,2,1,37890
8,295.21,0,0,90,2,18,37891
8,294.41,0,0,90,2,18,37892
8,293.48,0,0,90,2,18,37893
8,292.35,0,0,1,1,26,37894
8,291.72,0,0,1,1,26,37895
8,290.79,0,0,1,1,26,37896
8,290.51,0,0,40,2,23,37897
8,290.42,0,0,75,2,1,37898
8,290.82,0,0,90,2,18,37899
8,291.15,0,0,90,2,18,37900
8,291.81,0,0,90,2,18,37901
8,292.48,0,0,90,11,37,37902
8,292.61,0,0,90,11,20,37903
8,292.67,0,0,75,11,20,37904
8,292.67,0,0,75,7,17,37904
8,293.75,0,0,90,7,12,37905
8,295,0,0,90,7,17,37906
8,294.8,0,0,90,7,12,37907
8,294.68,0,0,90,7,12,37908
8,294.55,0,0,90,7,17,37909
8,293.57,0,0,90,7,17,37910
8,293.57,0,0,90,6,16,37910
8,293.57,0,0,90,11,37,37910
8,293.42,0,0,90,7,17,37911
8,293.42,0,0,90,3,10,37911
8,293.48,0,0,75,7,17,37912
8,294.15,0,0,90,7,17,37913
8,294.15,0,0,40,3,10,37914
8,293.22,0,0,75,2,1,37915
8,293.02,0,0,40,2,23,37916
8,292.55,0,0,90,2,18,37917
8,292.22,0,0,40,2,23,37918
8,292.34,0,0,40,3,10,37919
8,292.34,0,0,40,11,20,37919
8,291.75,0,0,40,3,2,37920
8,292.08,0,0,90,6,16,37921
8,292.08,0,0,90,6,16,37922
8,292.08,0,0,5,6,16,37923
8,293.07,0,0,40,6,16,37924
8,294,0,0,90,6,16,37925
8,294.79,0,0,90,6,16,37926
8,295.65,0,0,90,2,18,37927
8,296.08,0,0,90,2,18,37928
8,296.22,0,0,90,2,18,37929
8,297.15,0,0,90,2,18,37930
8,297.65,0,0,40,2,23,37931
8,298.15,0,0,40,2,23,37932
8,298.35,0,0,75,2,1,37933
8,298.55,0,0,75,2,1,37934
8,297.69,0,0,75,7,8,37935
8,297.07,0,0,75,7,12,37936
8,296.08,0,0,75,2,1,37937
8,295.3,0,0,75,2,1,37938
8,294.15,0,0,75,2,1,37939
8,292.72,0,0,1,1,26,37940
8,290.95,0,0,1,1,26,37941
8,289.65,0,0,1,1,26,37942
8,288.65,0,0,1,1,26,37943
8,287.44,0,0,1,1,26,37944
8,287.16,0,0,1,1,26,37945
8,286.51,0,0,1,1,26,37946
8,287.61,0,0,5,1,26,37947
8,289.81,0,0,5,1,26,37948
8,292.29,0,0,5,1,26,37949
8,294.15,0,0,1,1,26,37950
8,296.08,0,0,5,1,26,37951
8,297.01,0,0,5,5,6,37952
8,297.86,0,0,1,1,26,37953
8,298.08,0,0,1,1,26,37954
8,298.75,0,0,1,1,26,37955
8,298.88,0,0,1,1,26,37956
8,299.01,0,0,40,2,23,37957
8,299,0,0,40,2,23,37958
8,298.29,0,0,40,2,23,37959
8,297.29,0,0,1,1,26,37960
8,295.3,0,0,75,2,1,37961
8,293.23,0,0,1,1,26,37962
8,292.22,0,0,1,7,12,37963
8,291.42,0,0,1,1,26,37964
8,291.28,0,0,40,7,12,37965
8,291.36,0,0,75,2,1,37966
8,291.85,0,0,40,2,23,37967
8,291.51,0,0,40,2,23,37968
8,290.62,0,0,1,7,12,37969
8,289.72,0,0,1,1,26,37970
8,290.55,0,0,40,2,23,37971
8,292.86,0,0,75,2,1,37972
8,294.08,0,0,75,2,1,37973
8,295.15,0,0,75,2,1,37974
8,296.21,0,0,75,2,1,37975
8,297.28,0,0,75,2,1,37976
8,298.35,0,0,1,1,26,37977
8,299.01,0,0,1,1,26,37978
8,299.75,0,0,1,1,26,37979
8,300.01,0,0,75,2,1,37980
8,300.08,0,0,75,2,1,37981
8,299.75,0,0,1,1,26,37982
8,298.89,0,0,1,11,20,37983
8,297.89,0,0,75,2,1,37984
8,297.29,0,0,1,7,12,37985
8,296.69,0,0,75,7,12,37986
8,295.59,0,0,40,2,23,37987
8,294.99,0,0,1,1,26,37988
8,294.22,0,0,1,1,26,37989
8,293.72,0,0,1,1,26,37990
8,293.44,0,0,1,1,26,37991
8,293.21,0,0,1,1,26,37992
8,293.58,0,0,1,1,26,37993
8,293.28,0,0,1,1,26,37994
8,294.15,0,0,1,1,26,37995
8,295.35,0,0,75,2,1,37996
8,297.02,0,0,1,1,26,37997
8,298.88,0,0,75,2,1,37998
8,300.57,0,0,75,2,1,37999
8,301.75,0,0,1,1,26,38000
8,304.01,0,0,75,11,20,38001
8,305.15,0,0,1,11,20,38002
8,304.89,0,0,1,11,20,38003
8,303.94,0,0,90,7,19,38004
8,303.94,0,0,90,11,20,38004
8,303.86,0,0,75,11,20,38005
8,303.89,0,0,75,11,32,38006
8,303.59,0,0,75,7,12,38007
8,303.59,0,0,75,11,20,38007
8,302.23,0,0,75,11,20,38008
8,300.3,0,0,40,2,23,38009
8,299.88,0,0,75,2,1,38010
8,299.16,0,0,1,1,26,38011
8,298.82,0,0,1,1,26,38012
8,298.76,0,0,1,1,26,38013
8,298.62,0,0,1,1,26,38014
8,298.49,0,0,1,1,26,38015
8,298.49,0,0,1,7,17,38016
8,297.76,0,0,1,1,26,38017
8,297.69,0,0,1,1,26,38018
8,297.8,0,0,90,11,20,38019
8,297.8,0,0,90,6,16,38019
8,296.95,0,0,90,11,32,38020
8,296.95,0,0,90,7,17,38020
8,296.95,0,0,90,3,10,38020
8,295.08,0,0,90,11,20,38021
8,295.08,0,0,90,7,17,38021
8,295.08,0,0,90,6,16,38021
8,294.36,0,0,20,11,20,38022
8,294.36,0,0,20,6,16,38022
8,294.36,0,0,20,7,17,38022
8,294.46,0,0,90,7,17,38023
8,294.46,0,0,90,6,16,38023
8,294.46,0,0,90,11,36,38023
8,294.87,0,0,90,7,19,38024
8,294.87,0,0,90,6,16,38024
8,295.46,0,0,90,7,17,38025
8,295.46,0,0,90,6,16,38025
8,296.08,0,0,90,7,19,38026
8,296.08,0,0,90,3,10,38026
8,298.28,0,0,1,7,19,38027
8,300.22,0,0,75,2,1,38028
8,301.95,0,0,1,1,26,38029
8,302.75,0,0,1,1,26,38030
8,302.89,0,0,1,1,26,38031
8,302.76,0,0,75,2,1,38032
8,301.62,0,0,1,11,20,38033
8,300.94,0,0,75,2,1,38034
8,301.49,0,0,1,3,10,38035
8,301.68,0,0,1,7,12,38036
8,301.69,0,0,1,7,12,38037
8,301.37,0,0,1,1,26,38038
8,300.72,0,0,40,7,12,38039
8,299.49,0,0,40,6,16,38040
8,299.49,0,0,40,7,12,38040
8,299.49,0,0,40,11,20,38040
8,298.22,0,0,40,7,12,38041
8,297.36,0,0,1,7,12,38042
8,297.36,0,0,1,3,10,38042
8,296.82,0,0,90,11,20,38043
8,297.35,0,0,1,11,20,38044
8,297.35,0,0,1,7,12,38044
8,298.48,0,0,40,7,12,38045
8,300.29,0,0,1,1,26,38046
8,301.51,0,0,40,2,23,38047
8,302.75,0,0,75,2,1,38048
8,303.35,0,0,90,2,18,38049
8,303.68,0,0,75,2,1,38050
8,303.94,0,0,75,7,12,38051
8,304.72,0,0,75,11,20,38052
8,304.72,0,0,75,7,19,38052
8,304.36,0,0,40,11,20,38053
8,304.36,0,0,40,7,19,38053
8,301.96,0,0,75,11,20,38054
8,301.96,0,0,75,7,8,38054
8,299.93,0,0,75,7,17,38055
8,298.82,0,0,75,11,20,38056
8,298.82,0,0,75,7,12,38056
8,298.01,0,0,75,11,20,38057
8,298.01,0,0,75,7,12,38057
8,297.16,0,0,90,7,17,38058
8,296.44,0,0,1,7,17,38059
8,296.44,0,0,1,3,10,38059
8,295.58,0,0,90,7,8,38060
8,295.58,0,0,90,6,16,38060
8,295.65,0,0,40,11,20,38061
8,295.65,0,0,40,7,8,38061
8,295.65,0,0,40,3,2,38061
8,295.65,0,0,40,6,16,38061
8,294.92,0,0,90,11,20,38062
8,294.92,0,0,90,7,8,38062
8,294.92,0,0,90,6,16,38062
8,294.84,0,0,90,7,17,38063
8,294.84,0,0,90,6,16,38063
8,294.84,0,0,90,11,20,38063
8,294.69,0,0,90,7,12,38064
8,294.15,0,0,75,7,17,38065
8,294.15,0,0,75,3,2,38065
8,293.82,0,0,90,7,17,38066
8,293.82,0,0,90,3,10,38066
8,293.08,0,0,90,7,17,38067
8,293.08,0,0,90,3,10,38067
8,292.65,0,0,90,3,7,38068
8,292.88,0,0,90,7,17,38069
8,292.88,0,0,90,6,16,38069
8,292.88,0,0,90,7,17,38070
8,292.88,0,0,90,6,16,38070
8,292.88,0,0,90,3,2,38070
8,293.75,0,0,90,6,16,38071
8,293.75,0,0,90,7,19,38071
8,294.36,0,0,90,7,19,38072
8,294.36,0,0,90,6,16,38072
8,294.58,0,0,75,7,12,38073
8,294.58,0,0,75,6,16,38073
8,294.58,0,0,75,3,10,38073
8,295.57,0,0,90,7,12,38074
8,295.57,0,0,90,6,16,38074
8,296.29,0,0,90,2,18,38075
8,296.58,0,0,75,2,1,38076
8,297.41,0,0,75,2,1,38077
8,297.49,0,0,40,2,23,38078
8,297.44,0,0,75,7,12,38079
8,297.01,0,0,90,2,18,38080
8,296.42,0,0,90,2,18,38081
8,296.09,0,0,75,2,1,38082
8,295.42,0,0,90,7,17,38083
8,295.02,0,0,90,7,17,38084
8,293.89,0,0,90,7,12,38085
8,293.35,0,0,40,7,12,38086
8,292.82,0,0,40,7,12,38087
8,292.92,0,0,90,3,10,38088
8,292.92,0,0,90,7,17,38088
8,292.08,0,0,90,7,8,38089
8,292.08,0,0,90,6,16,38089
8,292.08,0,0,90,3,2,38089
8,291.42,0,0,90,3,2,38090
8,291.42,0,0,90,7,17,38090
8,291.42,0,0,90,6,16,38090
8,290.95,0,0,90,7,19,38091
8,290.95,0,0,90,3,2,38091
8,290.68,0,0,90,7,17,38092
8,290.68,0,0,90,6,16,38092
8,290.75,0,0,90,7,19,38093
8,290.75,0,0,90,6,16,38093
8,290.75,0,0,90,3,2,38093
8,290.87,0,0,90,7,12,38094
8,290.87,0,0,90,6,16,38094
8,290.87,0,0,90,3,2,38094
8,290.75,0,0,90,7,12,38095
8,290.75,0,0,90,6,16,38095
8,290.75,0,0,90,5,6,38095
8,290.75,0,0,90,3,7,38095
8,290.46,0,0,90,7,12,38096
8,290.46,0,0,90,6,16,38096
8,290.46,0,0,90,3,2,38096
8,290.54,0,0,90,7,8,38097
8,290.54,0,0,90,6,16,38097
8,291,0,0,90,7,12,38098
8,291,0,0,90,6,16,38098
8,291,0,0,90,3,10,38098
8,291.44,0,0,90,5,6,38099
8,291.44,0,0,90,6,16,38099
8,291.44,0,0,90,3,10,38099
8,291.44,0,0,90,7,17,38099
8,292.22,0,0,90,7,12,38100
8,292.22,0,0,90,6,16,38100
8,293.08,0,0,90,3,2,38101
8,292.86,0,0,90,7,17,38102
8,292.86,0,0,90,6,16,38102
8,292.86,0,0,90,3,2,38102
8,292.79,0,0,75,7,12,38103
8,292.79,0,0,75,6,16,38103
8,292.79,0,0,75,3,2,38103
8,292.58,0,0,90,3,2,38104
8,292.58,0,0,90,7,17,38104
8,292.22,0,0,90,7,12,38105
8,292.22,0,0,90,3,10,38105
8,291.86,0,0,90,3,10,38106
8,291.86,0,0,90,7,12,38106
8,291.65,0,0,90,3,10,38107
8,291.65,0,0,90,7,17,38107
8,291.48,0,0,90,3,2,38108
8,291.48,0,0,90,3,10,38109
8,291.48,0,0,90,7,12,38109
8,291.44,0,0,90,7,12,38110
8,291.36,0,0,75,7,12,38111
8,291.15,0,0,90,6,16,38112
8,291.15,0,0,40,3,2,38113
8,291.08,0,0,90,7,12,38114
8,291.08,0,0,75,6,16,38115
8,291.08,0,0,75,7,12,38115
8,291.82,0,0,75,6,16,38116
8,292.58,0,0,90,2,18,38117
8,294.15,0,0,90,2,18,38118
8,295.44,0,0,75,2,1,38119
8,296.58,0,0,75,2,1,38120
8,297,0,0,40,2,23,38121
8,297.79,0,0,75,5,6,38122
8,298.58,0,0,75,2,1,38123
8,298.65,0,0,90,2,18,38124
8,298.89,0,0,90,2,18,38125
8,298.69,0,0,90,2,18,38126
8,298.15,0,0,90,2,18,38127
8,297.49,0,0,90,2,18,38128
8,296.8,0,0,75,2,1,38129
8,295.82,0,0,75,2,1,38130
8,295.22,0,0,1,1,26,38131
8,294.35,0,0,1,1,26,38132
8,294.09,0,0,1,7,8,38133
8,293.36,0,0,1,7,17,38134
8,292.95,0,0,1,7,17,38135
8,292.49,0,0,1,7,17,38136
8,291.75,0,0,1,7,17,38137
8,290.88,0,0,1,7,17,38138
8,290.95,0,0,1,7,12,38139
8,290.95,0,0,1,3,10,38139
8,291.35,0,0,75,2,1,38140
8,292.08,0,0,75,7,12,38141
8,293.02,0,0,1,1,26,38142
8,294.44,0,0,75,2,1,38143
8,295.3,0,0,1,1,26,38144
8,296.29,0,0,75,2,1,38145
8,296.51,0,0,1,1,26,38146
8,297.22,0,0,40,2,23,38147
8,297.51,0,0,40,2,23,38148
8,298.08,0,0,90,2,18,38149
8,297.58,0,0,75,2,1,38150
8,297.51,0,0,75,5,6,38151
8,297.23,0,0,1,1,26,38152
8,295.8,0,0,75,2,1,38153
8,294.08,0,0,75,2,1,38154
8,293.15,0,0,1,1,26,38155
8,292.44,0,0,1,1,26,38156
8,291.65,0,0,1,1,26,38157
8,291.02,0,0,1,1,26,38158
8,290.3,0,0,1,1,26,38159
8,289.82,0,0,1,1,26,38160
8,289.22,0,0,1,1,26,38161
8,288.95,0,0,1,1,26,38162
8,289.22,0,0,1,1,26,38163
8,289.95,0,0,1,1,26,38164
8,291.57,0,0,1,1,26,38165
8,293.55,0,0,75,2,1,38166
8,294.77,0,0,1,1,26,38167
8,296.09,0,0,1,1,26,38168
8,297.15,0,0,1,5,6,38169
8,298.15,0,0,1,1,26,38170
8,299.15,0,0,1,1,26,38171
8,299.62,0,0,1,1,26,38172
8,299.48,0,0,75,2,1,38173
8,299.72,0,0,75,2,1,38174
8,299.58,0,0,75,2,1,38175
8,298.75,0,0,75,2,1,38176
8,296.51,0,0,75,2,1,38177
8,294.82,0,0,1,1,26,38178
8,292.65,0,0,1,1,26,38179
8,291.87,0,0,1,1,26,38180
8,290.58,0,0,1,6,16,38181
8,290.01,0,0,1,6,16,38182
8,289.22,0,0,1,6,16,38183
8,288.73,0,0,1,6,16,38184
8,288.36,0,0,1,6,16,38185
8,288.36,0,0,1,5,6,38185
8,288.36,0,0,1,4,4,38185
8,287.87,0,0,90,6,16,38186
8,287.87,0,0,90,4,4,38186
8,287.87,0,0,90,5,6,38186
8,288.86,0,0,1,6,16,38187
8,288.86,0,0,1,4,4,38187
8,291.28,0,0,1,6,16,38188
8,293.72,0,0,1,1,26,38189
8,296.08,0,0,1,5,6,38190
8,297.79,0,0,1,1,26,38191
8,298.48,0,0,40,2,23,38192
8,299.08,0,0,1,1,26,38193
8,299.29,0,0,1,1,26,38194
8,299.68,0,0,1,1,26,38195
8,300.15,0,0,1,1,26,38196
8,300.44,0,0,40,2,23,38197
8,300.15,0,0,75,2,1,38198
8,299.35,0,0,75,2,1,38199
8,298.55,0,0,90,2,18,38200
8,297.35,0,0,75,2,1,38201
8,295.42,0,0,1,1,26,38202
8,294.3,0,0,40,2,23,38203
8,293.15,0,0,40,2,23,38204
8,292.15,0,0,1,1,26,38205
8,291.65,0,0,1,1,26,38206
8,291.42,0,0,1,6,16,38207
8,291.08,0,0,1,6,16,38208
8,290.55,0,0,1,6,16,38209
8,290.22,0,0,1,6,16,38210
8,290.62,0,0,1,6,16,38211
8,290.62,0,0,1,5,6,38211
8,290.62,0,0,1,4,4,38211
8,292.79,0,0,1,5,6,38212
8,294.51,0,0,40,3,2,38213
8,295.36,0,0,1,7,12,38214
8,296.08,0,0,75,7,17,38215
8,296.81,0,0,75,7,17,38216
8,296.81,0,0,75,3,10,38216
8,297.35,0,0,75,7,12,38217
8,297.35,0,0,75,3,2,38217
8,297.65,0,0,75,7,12,38218
8,297.82,0,0,1,7,12,38219
8,298.94,0,0,1,1,26,38220
8,299.36,0,0,75,7,12,38221
8,299.51,0,0,75,2,1,38222
8,298.82,0,0,75,2,1,38223
8,298.02,0,0,90,2,18,38224
8,296.76,0,0,90,2,18,38225
8,295.55,0,0,75,2,1,38226
8,294.82,0,0,40,7,12,38227
8,294.02,0,0,40,2,23,38228
8,293.29,0,0,1,1,26,38229
8,292.49,0,0,1,1,26,38230
8,291.69,0,0,1,1,26,38231
8,291.42,0,0,1,1,26,38232
8,291.15,0,0,1,1,26,38233
8,291.44,0,0,40,7,12,38234
8,292.14,0,0,1,7,8,38235
8,293.22,0,0,1,7,17,38236
8,293.22,0,0,1,11,20,38236
8,294.07,0,0,90,7,8,38237
8,294.07,0,0,90,11,37,38237
8,295.37,0,0,75,7,12,38238
8,296.29,0,0,1,7,12,38239
8,297.21,0,0,75,2,1,38240
8,299,0,0,75,2,1,38241
8,299.55,0,0,75,2,1,38242
8,300.22,0,0,1,1,26,38243
8,300.22,0,0,75,2,1,38244
8,299.82,0,0,75,2,1,38245
8,300.01,0,0,75,2,1,38246
8,299.15,0,0,75,2,1,38247
8,298.22,0,0,75,2,1,38248
8,297.29,0,0,75,5,6,38249
8,296.37,0,0,1,1,26,38250
8,296.01,0,0,1,3,10,38251
8,296.01,0,0,1,7,12,38251
8,295.22,0,0,1,7,12,38252
8,295.22,0,0,1,3,10,38252
8,295.02,0,0,40,7,8,38253
8,294.02,0,0,90,11,20,38254
8,294.02,0,0,90,7,8,38254
8,294.02,0,0,90,6,16,38254
8,292.35,0,0,90,11,20,38255
8,292.35,0,0,90,6,16,38255
8,292.35,0,0,90,7,17,38255
8,292.35,0,0,90,3,10,38255
8,291.55,0,0,90,7,8,38256
8,291.55,0,0,90,6,16,38256
8,291.55,0,0,90,11,34,38256
8,291.08,0,0,90,7,8,38257
8,291.08,0,0,90,6,16,38257
8,290.95,0,0,90,7,8,38258
8,290.95,0,0,90,6,16,38258
8,290.79,0,0,90,7,17,38259
8,290.79,0,0,90,6,16,38259
8,290.94,0,0,90,7,12,38260
8,291.15,0,0,90,7,12,38261
8,292.07,0,0,90,7,17,38262
8,292.58,0,0,90,7,17,38263
8,293.58,0,0,90,2,18,38264
8,293.55,0,0,75,7,17,38265
8,293.88,0,0,90,3,10,38266
8,293.88,0,0,90,7,12,38266
8,293.79,0,0,90,7,17,38267
8,294.35,0,0,90,7,12,38268
8,294.35,0,0,90,3,10,38268
8,294.3,0,0,75,6,16,38269
8,294.5,0,0,90,6,16,38270
8,294.53,0,0,90,7,17,38271
8,294.08,0,0,75,6,16,38272
8,294.08,0,0,75,3,2,38272
8,293.75,0,0,90,2,18,38273
8,293.48,0,0,40,3,10,38274
8,293.43,0,0,40,6,16,38275
8,293.01,0,0,40,6,16,38276
8,292.55,0,0,90,6,16,38277
8,292.58,0,0,90,2,18,38278
8,292.15,0,0,90,6,16,38279
8,292.15,0,0,90,6,16,38280
8,291.99,0,0,75,6,16,38281
8,291.79,0,0,90,6,16,38282
8,292.01,0,0,90,6,16,38283
8,292.58,0,0,90,6,16,38284
8,292.86,0,0,90,6,16,38285
8,293.48,0,0,75,6,16,38286
8,294.48,0,0,75,2,1,38287
8,295.36,0,0,75,2,1,38288
8,296.35,0,0,75,2,1,38289
8,296.93,0,0,90,2,18,38290
8,297.81,0,0,75,2,1,38291
8,298.62,0,0,75,2,1,38292
8,299.08,0,0,75,2,1,38293
