"DateTime","Temperature","Humidity","Wind Speed","general diffuse flows","diffuse flows"
14677,8.47,93.3,0.081,0.366,0.389
14678,8.17,93.4,0.081,2.196,2.196
14679,7.87,93.7,0.08,4.754,4.599
14680,7.8,93.9,0.08,9.62,9.16
14681,8.01,93.9,0.081,15.64,14.92
14682,8.12,93.9,0.082,26.37,24.1
14683,8.31,93.9,0.082,53.22,43.83
14684,8.4,93.8,0.083,51.89,49.54
14685,8.49,93.9,0.087,85.9,77.1
14686,8.56,93.9,0.086,99.6,94.8
14687,8.64,94,0.081,148.2,88.6
14688,8.8,94.1,0.083,178.6,77.4
14557,8.95,94.1,0.083,183.8,90.1
14558,9.15,94.1,0.081,244.5,105.9
14559,9.3,94.2,0.083,278.1,106.2
14560,9.4,94.2,0.086,283.7,73.8
14561,9.59,94.1,0.087,311.7,63.79
14562,9.68,94.1,0.086,334.2,63.2
14563,9.74,93.9,0.084,353.5,58.52
14564,10.11,94,0.087,369.9,57.6
14565,10.3,93.6,0.086,388.4,59.19
14566,10.45,93.4,0.083,402.1,63.75
14567,10.65,93.3,0.083,413.7,64.18
14568,11.03,93.3,0.086,429.4,59.95
14569,11.26,92.9,0.083,441.1,57.43
14570,11.51,92.5,0.084,451.5,56.25
14571,11.94,92.4,0.087,459.7,55.19
14572,12.32,91.9,0.084,465.8,57.43
14573,12.67,91,0.087,472.6,60.67
14574,12.96,89.7,0.084,472.4,62.86
14575,13.48,89.4,0.085,474.7,63.53
14576,14.02,88.3,0.084,478.6,66.06
14577,14.49,85.8,0.086,479,68.97
14578,14.92,83.9,0.083,456.6,67.71
14579,15.33,81.6,0.081,460.9,68.51
14580,15.91,79.4,0.085,451.9,68.07
14581,16.42,76.7,0.082,451.9,64.66
14582,16.67,73.7,0.08,450.2,58.85
14583,17.17,70.2,0.082,438.8,57.06
14584,17.33,67.66,0.083,428.8,56.53
14585,17.54,66.66,0.082,404.1,57.22
14586,17.7,65.25,0.082,358.2,57.65
14587,17.95,64.42,0.084,346.5,53.94
14588,18.05,63.75,0.083,360.7,49.44
14589,18.27,63.92,0.082,342.6,45.42
14590,18.29,63.79,0.086,322.8,45.3
14591,18.49,63.68,0.083,303.1,47.15
14592,18.95,63.79,0.084,284.7,53.62
14593,18.9,62.98,0.075,258.1,73
14594,18.17,66.02,0.075,229.1,107.1
14595,18.01,66.56,0.075,205.8,149.9
14596,17.74,67.62,0.072,179.9,172.9
14597,17.79,68.26,0.076,157.9,176.1
14598,17.73,68.16,0.077,134.3,157.7
14599,17.63,69.03,0.077,111.5,133.1
14600,17.41,69.33,0.073,84.7,101.3
14601,17.2,70.4,0.079,65.91,78.7
14602,16.86,71.6,0.075,48.85,57.7
14603,16.39,73.3,0.081,21.45,22.01
14604,15.87,75.1,0.08,13.85,14.14
14605,15.66,76.1,0.075,7.99,8.11
14606,15.48,77.2,0.082,4.095,4.105
14607,15.32,77.8,0.082,1.274,1.328
14608,15.17,78.4,0.086,0.238,0.174
14609,15.25,78.9,0.091,0.073,0.082
14610,15.45,79,0.085,0.051,0.108
14611,15.52,78.6,0.08,0.048,0.134
14612,15.42,78.4,0.083,0.048,0.141
14613,15.3,78.5,0.081,0.048,0.145
14614,15.24,78.4,0.082,0.07,0.115
14615,15.2,78.2,0.082,0.066,0.163
14616,15.05,78.6,0.082,0.048,0.145
14623,15,78.7,0.085,0.062,0.119
14624,14.9,79.1,0.084,0.062,0.137
14625,14.76,79.7,0.087,0.029,0.13
14626,14.5,80.7,0.082,0.033,0.171
14627,14.31,81.5,0.085,0.055,0.148
14628,14.18,81.9,0.083,0.062,0.104
14629,14.05,82.3,0.085,0.044,0.126
14630,13.85,82.9,0.086,0.044,0.108
14631,13.69,83.5,0.082,0.059,0.174
14632,13.63,84,0.085,0.029,0.126
14633,13.63,84.4,0.083,0.055,0.126
14634,13.69,84.3,0.086,0.04,0.159
14635,13.55,84.3,0.083,0.04,0.122
14636,13.45,84.7,0.084,0.033,0.145
14637,13.44,84.8,0.084,0.048,0.182
14638,13.39,84.8,0.085,0.048,0.13
14639,13.34,84.8,0.085,0.059,0.133
14640,13.31,84.8,0.083,0.048,0.111
14641,13.28,84.9,0.083,0.048,0.13
14642,13.23,85,0.082,0.044,0.126
14643,13.17,85.2,0.085,0.044,0.148
14644,13.15,85.1,0.085,0.051,0.108
14645,13.21,85,0.084,0.044,0.111
14646,13.15,85,0.085,0.055,0.145
14689,13.18,85.1,0.085,0.055,0.178
14690,13.17,85.1,0.081,0.051,0.174
14691,13.18,85.4,0.083,0.037,0.148
14692,13.25,85.5,0.082,0.022,0.171
14693,13.29,85.8,0.085,0.048,0.148
14694,13.33,85.8,0.084,0.04,0.122
14695,13.36,85.6,0.083,0.037,0.163
14696,13.36,85.7,0.084,0.033,0.163
14697,13.4,85.6,0.086,0.044,0.137
14698,13.38,85.3,0.081,0.051,0.156
14699,13.31,85.2,0.082,0.022,0.133
14700,13.29,85.2,0.084,0.04,0.145
14761,13.18,84.7,0.083,0.04,0.152
14762,13.13,84.3,0.088,0.026,0.159
14763,13.11,84.2,0.087,0.04,0.152
14764,13.04,84.4,0.083,0.04,0.197
14765,12.97,84.8,0.086,0.018,0.197
14766,12.87,85,0.084,0.051,0.156
14791,12.79,85.1,0.081,0.048,0.182
14792,12.74,85.1,0.083,0.033,0.167
14793,12.72,85.4,0.078,0.026,0.148
14794,12.59,85.7,0.088,0.044,0.193
14795,12.49,85.9,0.085,0.051,0.104
14796,12.42,86.1,0.085,0.044,0.171
14797,12.32,86.5,0.087,0.026,0.163
14798,12.32,86.6,0.085,0.033,0.134
14799,12.33,86.6,0.085,0.033,0.126
14800,12.21,86.8,0.085,0.026,0.171
14801,12.17,86.8,0.088,0.051,0.152
14802,12.1,87,0.084,0.018,0.215
14803,12.01,86.9,0.08,0.037,0.115
14804,11.9,86.9,0.082,0.044,0.115
14805,11.86,86.9,0.085,0.029,0.148
14806,11.78,87.2,0.078,0.04,0.163
14807,11.7,87.6,0.083,0.022,0.156
14808,11.65,87.7,0.084,0.059,0.145
14809,11.58,87.6,0.087,0.033,0.159
14810,11.51,87.8,0.085,0.037,0.115
14811,11.51,87.9,0.088,0.048,0.197
14812,11.51,87.8,0.085,0.059,0.13
14813,11.45,87.7,0.081,0.055,0.115
14814,11.44,87.5,0.082,0.073,0.126
14815,11.44,87.4,0.081,0.044,0.134
14816,11.34,87.2,0.08,0.059,0.167
14817,11.27,87.2,0.083,0.048,0.167
14818,11.19,87.1,0.079,0.048,0.134
14819,11.06,87.3,0.082,0.026,0.197
14820,11.08,87.2,0.079,0.055,0.174
14821,11.02,87.1,0.078,0.311,0.33
14822,10.91,87.2,0.081,1.541,1.576
14823,10.83,87.2,0.082,4.004,3.972
14824,10.82,87.3,0.079,8.75,8.63
14825,10.78,87.4,0.086,22.45,21.56
14826,10.74,87.3,0.08,48.6,40.93
14827,10.75,87.2,0.083,78.2,59.52
14828,10.78,87,0.085,118.8,80.3
14829,10.71,86.7,0.085,139.1,93.5
14830,10.66,86.8,0.088,183.8,104
14831,10.6,86.8,0.087,209,122
14832,10.56,87,0.084,182.8,136.7
14701,10.46,86.9,0.088,183.6,142
14702,10.38,87.2,0.083,198.5,123.5
14703,10.35,87.3,0.086,276.2,96.8
14704,10.4,87.3,0.083,301,70.9
14705,10.56,87.1,0.09,319.4,67.18
14706,10.76,86.6,0.099,339.2,69.24
14707,10.98,86.3,0.098,371.5,68.66
14708,11.18,85.7,0.095,383.4,65.37
14709,11.23,84.6,0.089,394.1,64.13
14710,11.54,84.6,0.083,410.7,64.14
14711,11.75,83.2,0.086,421.8,58.85
14712,11.82,82.1,0.083,432.5,55.95
14713,12.08,82,0.086,449.6,56.81
14714,12.26,81.2,0.086,464.3,56.29
14715,12.48,81.1,0.083,474.6,53.94
14716,12.82,80.1,0.087,480.9,53.37
14717,13.05,79,0.085,480.3,53.85
14718,13.19,78.8,0.084,485,53.34
14719,13.37,77.6,0.082,487.4,51.51
14720,13.59,76.7,0.082,488.5,52.6
14721,13.95,75.7,0.083,487.8,50.14
14722,14.29,74.6,0.086,487.8,48.13
14723,14.56,72.7,0.082,482.8,49.28
14724,14.98,71.8,0.081,477.3,50.04
14725,15.3,70.3,0.084,470.3,49.14
14726,15.65,69.86,0.083,459.2,50.58
14727,15.99,69.13,0.085,442.3,50.44
14728,16.36,67.79,0.084,430.5,47.05
14729,16.9,65.95,0.087,421,47.17
14730,17.27,64.09,0.087,404.2,47.8
14731,17.63,62.38,0.087,387.9,45.35
14732,18.42,60.11,0.088,375.7,49.52
14733,18.7,57.61,0.083,347.9,51.32
14734,18.46,57.44,0.078,326.3,53.04
14735,18.29,61.78,0.072,300.9,53.47
14736,18.11,65.02,0.072,278.2,56.12
14737,17.94,66.72,0.073,257.5,70.5
14738,17.67,67.39,0.072,231.3,99.9
14739,17.59,68.39,0.075,206.6,142.5
14740,17.4,69.93,0.074,181.8,169.7
14741,17.24,71.1,0.074,158.9,175.8
14742,17.04,73,0.074,136.6,161
14743,16.76,74.1,0.072,113,136.8
14744,16.63,75.5,0.072,91.6,112.2
14745,16.49,76.1,0.07,69.17,85.2
14746,16.37,77,0.072,49.99,61.55
14747,16.15,78,0.073,19.95,20.42
14748,15.99,79.2,0.076,10.65,10.77
14749,15.82,79.9,0.073,5.182,5.296
14750,15.3,80,0.079,2.785,2.852
14751,14.17,81.5,0.078,0.765,0.794
14752,13.67,82.2,0.076,0.132,0.13
14753,13.45,83.1,0.075,0.073,0.119
14754,13.33,83.1,0.075,0.026,0.167
14755,12.98,83.3,0.073,0.062,0.115
14756,12.71,83.6,0.073,0.066,0.074
14757,12.53,84.8,0.075,0.073,0.093
14758,12.41,84.8,0.078,0.04,0.115
14759,12.33,85.3,0.073,0.029,0.13
14760,12.34,86.7,0.073,0.037,0.119
14767,12.3,86,0.073,0.051,0.122
14768,12.21,86,0.078,0.037,0.156
14769,12.18,86.3,0.074,0.048,0.111
14770,12.24,86.3,0.076,0.04,0.126
14771,12.12,86.4,0.075,0.048,0.067
14772,12.18,87.2,0.074,0.044,0.115
14773,12.36,87,0.073,0.081,0.119
14774,12.32,86.9,0.074,0.051,0.13
14775,12.39,87.9,0.075,0.066,0.156
14776,12.43,87,0.071,0.051,0.108
14777,12.56,87.5,0.072,0.04,0.156
14778,12.82,87.6,0.075,0.037,0.13
14779,13.18,88.1,0.074,0.029,0.145
14780,13.28,87.1,0.073,0.037,0.13
14781,13.66,87.1,0.075,0.066,0.1
14782,13.9,86,0.076,0.048,0.163
14783,14.24,85.3,0.074,0.044,0.13
14784,14.49,84.6,0.073,0.051,0.126
14785,14.52,84.5,0.074,0.073,0.148
14786,14.41,84.7,0.077,0.018,0.204
14787,14.3,84.6,0.074,0.07,0.133
14788,14.19,84.9,0.078,0.048,0.167
14789,14.29,85.4,0.076,0.059,0.115
14790,14.35,85.2,0.074,0.048,0.193
14977,14.2,85.3,0.075,0.07,0.104
14978,14.28,85.2,0.076,0.062,0.156
14979,14.25,84.6,0.075,0.048,0.141
14980,14.28,84,0.073,0.033,0.182
14981,14.38,83.2,0.076,0.062,0.163
14982,14.42,83,0.076,0.048,0.156
14983,14.49,82.4,0.074,0.04,0.148
14984,14.51,81.6,0.073,0.059,0.156
14985,14.54,80.7,0.075,0.048,0.137
14986,14.46,80.8,0.075,0.055,0.167
14987,14.45,80.1,0.075,0.048,0.174
14988,14.44,79.3,0.074,0.04,0.148
15049,14.44,78.6,0.072,0.073,0.13
15050,14.35,78,0.073,0.051,0.163
15051,14.21,78,0.074,0.066,0.152
15052,14.15,78,0.074,0.062,0.163
15053,14.21,77.7,0.077,0.022,0.208
15054,14.22,77.6,0.075,0.044,0.167
15079,14.31,77.5,0.072,0.066,0.13
15080,14.33,78,0.073,0.044,0.108
15081,14.27,78.2,0.072,0.044,0.119
15082,14.26,78.2,0.076,0.055,0.137
15083,14.16,78.3,0.076,0.062,0.122
15084,14.17,78.3,0.073,0.055,0.148
15085,14.3,77,0.073,0.055,0.122
15086,14.43,75.4,0.075,0.055,0.148
15087,14.52,74.3,0.071,0.051,0.148
15088,14.53,73.7,0.073,0.055,0.148
15089,14.51,73.9,0.075,0.055,0.148
15090,14.42,73.9,0.076,0.066,0.148
15091,14.35,74.1,0.076,0.088,0.07
15092,14.47,73.1,0.074,0.029,0.156
15093,14.41,73.1,0.079,0.037,0.141
15094,14.28,73.8,0.077,0.051,0.197
15095,14.17,74.1,0.074,0.059,0.204
15096,14.16,74.2,0.075,0.073,0.108
15097,14.21,74.1,0.078,0.095,0.089
15098,14.28,74,0.076,0.048,0.152
15099,14.63,73.2,0.074,0.04,0.163
15100,14.76,71.3,0.076,0.048,0.141
15101,14.8,70.3,0.076,0.022,0.152
15102,14.59,72,0.076,0.04,0.152
15103,14.46,72.5,0.073,0.073,0.108
15104,14.46,72.5,0.074,0.077,0.089
15105,14.46,72.6,0.072,0.055,0.148
15106,14.49,72.3,0.074,0.113,0.119
15107,14.64,72,0.077,0.077,0.122
15108,14.74,71.1,0.074,0.048,0.185
15109,14.78,70.6,0.075,0.102,0.163
15110,14.76,70.8,0.076,0.615,0.597
15111,14.87,70.4,0.076,1.398,1.491
15112,14.98,69.36,0.074,3.616,3.749
15113,14.96,69.39,0.073,6.309,6.393
15114,14.93,69.76,0.074,9.34,9.53
15115,15,69.73,0.073,17.17,17.56
15116,15.1,69.23,0.073,22.99,23.4
15117,15.2,68.93,0.073,30.2,30.71
15118,15.34,68.26,0.074,43.74,43.93
15119,15.46,67.56,0.074,65.56,66.25
15120,15.59,67.29,0.073,84.3,83.9
14989,15.62,68.59,0.073,101.7,101.8
14990,15.55,70.1,0.073,138.3,124
14991,15.68,70.2,0.073,159.6,139.8
14992,15.84,69.69,0.074,148,141.1
14993,15.96,70.1,0.071,184.6,131.8
14994,16.25,70.1,0.072,277.6,130.3
14995,16.46,68.89,0.073,274,99
14996,16.91,66.39,0.073,395.5,140.3
14997,16.93,67.16,0.074,276.7,158.1
14998,16.86,67.26,0.071,239.3,130.3
14999,16.77,67.72,0.075,202.6,148
15000,17.05,67.76,0.072,374.7,154
15001,17.06,67.56,0.072,346.2,201.4
15002,17.15,67.62,0.073,401.3,152.4
15003,17.43,66.22,0.073,451.1,134.7
15004,17.36,65.75,0.074,252.6,146.3
15005,17.32,66.19,0.075,333.2,170.2
15006,17.47,65.62,0.071,406.7,137.6
15007,17.66,63.65,0.075,370.5,127.7
15008,17.79,60.08,0.073,406.1,145.3
15009,17.83,57.78,0.078,470.5,144.6
15010,17.85,57.38,0.075,311.5,129.2
15011,17.84,57.68,0.077,336.6,116.6
15012,17.92,56.78,0.075,356.9,99.1
15013,17.95,56.88,0.075,357.3,96.3
15014,17.73,57.18,0.078,301.2,84.3
15015,17.91,56.54,0.074,404.3,88.5
15016,17.86,55.44,0.077,358.2,85.1
15017,17.83,55.81,0.077,272.6,86.8
15018,17.71,59.28,0.074,191.7,92.7
15019,17.62,60.75,0.074,260,90.1
15020,17.56,63.62,0.075,335.1,88.2
15021,17.43,64.62,0.072,325.6,91
15022,17.33,65.19,0.073,295.6,88.8
15023,17.33,65.22,0.073,305.6,84.4
15024,17.43,64.49,0.073,267,85.9
15025,17.33,65.19,0.075,240.4,99.3
15026,17.23,65.45,0.074,241.4,126.6
15027,17.28,67.06,0.074,216.3,156.9
15028,17.13,69.13,0.074,183.7,168.9
15029,17.09,69.66,0.073,235.5,252.8
15030,17.04,69.83,0.074,208.9,234.5
15031,17.09,70.8,0.072,171.9,194.8
15032,17,72.3,0.073,135.8,154.7
15033,16.89,72.6,0.072,122,140.3
15034,16.79,72.7,0.073,93.9,110
15035,16.65,73.2,0.073,37.83,39.63
15036,16.54,73.6,0.074,18.34,19.07
15037,16.43,73,0.077,8.14,8.47
15038,16.47,72.4,0.073,1.584,1.739
15039,16.44,73.8,0.073,0.454,0.56
15040,16.4,74.9,0.073,0.157,0.126
15041,16.36,75.9,0.072,0.062,0.126
15042,16.3,75.8,0.069,0.026,0.159
15043,16.32,75.8,0.068,0.051,0.141
15044,16.3,76.1,0.069,0.059,0.108
15045,16.23,76,0.069,0.044,0.108
15046,16.23,75.9,0.067,0.084,0.13
15047,16.22,75.6,0.071,0.091,0.13
15048,16.26,75.1,0.074,0.051,0.089
15055,16.27,74.8,0.074,0.062,0.093
15056,16.29,74.5,0.07,0.037,0.145
15057,16.35,75,0.073,0.029,0.119
15058,16.31,75.4,0.072,0.04,0.137
15059,16.3,75.7,0.068,0.04,0.159
15060,16.24,75.7,0.069,0.048,0.152
15061,16.2,74.2,0.07,0.037,0.148
15062,16.35,70.3,0.07,0.037,0.122
15063,16.35,69.79,0.074,0.07,0.108
15064,16.43,70.2,0.074,0.029,0.104
15065,16.42,71.9,0.071,0.029,0.119
15066,16.38,72.6,0.069,0.04,0.119
15067,16.43,74.1,0.071,0.044,0.13
15068,16.46,75.1,0.073,0.04,0.137
15069,16.42,75.2,0.073,0.062,0.13
15070,16.43,75.7,0.07,0.037,0.159
15071,16.38,75.8,0.069,0.062,0.089
15072,16.36,75.8,0.069,0.037,0.119
15073,16.36,75.5,0.072,0.037,0.174
15074,16.35,75.1,0.072,0.044,0.133
15075,16.37,74.8,0.073,0.055,0.133
15076,16.39,75,0.072,0.029,0.141
15077,16.38,74.9,0.073,0.033,0.137
15078,16.39,74.6,0.072,0.044,0.13
15121,16.4,74.3,0.071,0.048,0.126
15122,16.42,75.1,0.071,0.062,0.137
15123,16.33,75.3,0.073,0.055,0.163
15124,16.31,75.2,0.074,0.033,0.137
15125,16.26,75,0.071,0.048,0.115
15126,16.3,73.9,0.071,0.059,0.133
15127,16.33,73.2,0.072,0.033,0.234
15128,16.32,72.7,0.072,0.062,0.122
15129,16.3,72,0.071,0.044,0.159
15130,16.36,70.9,0.07,0.062,0.133
15131,16.33,70.6,0.073,0.051,0.111
15132,16.32,70.5,0.073,0.062,0.141
15193,16.35,70.2,0.071,0.04,0.104
15194,16.34,69.96,0.071,0.033,0.119
15195,16.34,69.23,0.073,0.044,0.156
15196,16.32,69.06,0.073,0.033,0.1
15197,16.36,68.36,0.073,0.04,0.115
15198,16.37,67.56,0.074,0.07,0.156
15223,16.38,67.59,0.073,0.08,0.148
15224,16.34,68.39,0.075,0.07,0.137
15225,16.32,68.42,0.07,0.055,0.1
15226,16.34,68.02,0.072,0.073,0.111
15227,16.34,68.16,0.072,0.051,0.13
15228,16.27,68.32,0.07,0.044,0.133
15229,16.28,67.76,0.074,0.048,0.159
15230,16.23,67.32,0.075,0.051,0.111
15231,16.21,67.22,0.072,0.055,0.133
15232,16.22,66.89,0.071,0.051,0.104
15233,16.19,66.46,0.072,0.062,0.163
15234,16.2,66.39,0.071,0.04,0.104
15235,16.23,66.12,0.074,0.077,0.096
15236,16.21,67.26,0.074,0.037,0.115
15237,16.18,68.19,0.072,0.044,0.156
15238,16.22,69.16,0.072,0.077,0.137
15239,16.14,69.76,0.073,0.051,0.159
15240,16.12,69.86,0.072,0.059,0.119
15241,16.18,69.29,0.072,0.055,0.137
15242,16.2,68.96,0.074,0.055,0.167
15243,16.17,69.36,0.073,0.048,0.171
15244,16.17,68.89,0.071,0.059,0.115
15245,16.2,68.66,0.072,0.048,0.13
15246,16.2,69.06,0.073,0.033,0.141
15247,16.15,69.96,0.072,0.066,0.133
15248,16.09,70.8,0.072,0.059,0.137
15249,16.13,71.8,0.074,0.055,0.126
15250,16.06,71.9,0.073,0.051,0.119
15251,16.07,71.8,0.072,0.029,0.145
15252,16.04,71.6,0.074,0.059,0.159
15253,16.03,71.1,0.074,0.099,0.171
15254,16.06,70.4,0.07,0.359,0.449
15255,16.04,70.2,0.072,0.981,1.027
15256,16.03,69.53,0.075,1.76,1.861
15257,16.04,69.23,0.073,3.93,3.975
15258,16.06,68.29,0.075,6.271,6.392
15259,16.09,67.82,0.075,10.25,10.5
15260,16.11,67.26,0.074,15.45,15.8
15261,16.11,67.16,0.078,19.49,20.06
15262,16.09,66.69,0.076,25.35,26.01
15263,16.12,65.59,0.076,31.92,32.71
15264,16.13,65.09,0.075,37.08,37.93
15133,16.18,65.95,0.076,39.29,40.15
15134,16.11,66.26,0.074,49.18,50.15
15135,16.09,67.02,0.086,56.91,57.99
15136,16.02,66.89,0.074,64.11,65.46
15137,16.06,67.02,0.077,63.96,65.34
15138,16.09,67.02,0.075,63.93,65.54
15139,16.15,66.56,0.071,68.09,69.54
15140,16.18,65.95,0.079,77,78.6
15141,16.26,64.79,0.082,93.2,95
15142,16.39,64.25,0.09,130.6,133.2
15143,16.5,64.72,0.088,156.4,159.8
15144,16.57,64.85,0.078,163,165.7
15145,16.63,65.25,0.102,173.4,176.7
15146,16.6,63.72,0.102,162.5,165.9
15147,16.48,63.89,0.104,166.3,170.1
15148,16.44,64.89,0.101,168.8,175.1
15149,16.43,65.19,0.101,162.7,167.1
15150,16.42,65.65,0.081,129.1,131.9
15151,16.3,65.42,0.076,105,106.7
15152,16.33,64.79,0.076,148.4,151.3
15153,16.58,63.05,0.076,179.8,183.5
15154,16.63,61.88,0.074,220.6,225.6
15155,16.75,60.78,0.076,230.2,227.8
15156,16.75,60.45,0.076,181.7,170.2
15157,16.83,60.61,0.078,294.4,177.4
15158,16.89,61.05,0.073,289.9,189.7
15159,16.8,61.48,0.076,218.6,183
15160,16.79,61.68,0.077,218.4,208.2
15161,16.7,61.95,0.076,175.1,172.8
15162,16.73,62.45,0.075,263.3,210.9
15163,16.74,62.38,0.078,201.1,189.3
15164,16.77,61.65,0.079,240.6,208.6
15165,16.7,62.32,0.076,159.6,163
15166,16.7,62.78,0.074,171.6,176
15167,16.74,65.95,0.075,198.8,191.3
15168,16.66,66.89,0.076,261.7,188.2
15169,16.66,67.72,0.074,253.9,148.2
15170,16.6,68.76,0.073,177.6,138.6
15171,16.51,68.96,0.076,193.6,164.4
15172,16.37,68.56,0.073,143.4,140.2
15173,16.28,68.09,0.075,85.7,90.8
15174,16.19,68.49,0.073,82.4,89.9
15175,16.22,68.72,0.073,100.8,116.7
15176,16.25,68.99,0.076,106.3,124.2
15177,16.21,69.03,0.076,51.85,57.87
15178,16.15,69.36,0.074,44.75,53.08
15179,16.06,70.8,0.074,42.65,45.33
15180,16.05,72.2,0.072,12.55,13.28
15181,16,72.5,0.073,4.131,4.383
15182,16,72.4,0.075,1.046,1.153
15183,16.01,71.8,0.076,0.34,0.326
15184,15.97,71.4,0.076,0.124,0.137
15185,15.99,71.4,0.074,0.037,0.1
15186,16.06,72.2,0.074,0.026,0.156
15187,16.07,72.2,0.072,0.018,0.152
15188,16.12,71.5,0.075,0.037,0.148
15189,16.15,71.9,0.073,0.055,0.126
15190,16.1,73,0.073,0.04,0.126
15191,16.08,73.2,0.075,0.026,0.137
15192,16.07,73,0.072,0.033,0.167
15199,16.05,71.9,0.072,0.037,0.115
15200,16.04,70.8,0.075,0.018,0.178
15201,16.1,71.2,0.076,0.059,0.122
15202,16.18,72.5,0.072,0.048,0.082
15203,16.12,72.8,0.071,0.033,0.122
15204,16.08,71.7,0.073,0.026,0.148
15205,16.11,70.8,0.073,0.062,0.133
15206,16.06,70.7,0.072,0.026,0.133
15207,16.1,71,0.073,0.051,0.133
15208,16.13,72,0.073,0.044,0.141
15209,16.12,72.8,0.073,0.04,0.13
15210,16.07,73.1,0.076,0.04,0.163
15211,16.05,73,0.073,0.04,0.126
15212,16.02,72.9,0.076,0.051,0.119
15213,16.03,72.5,0.072,0.048,0.163
15214,16.01,72.7,0.075,0.051,0.148
15215,16.03,72.4,0.071,0.048,0.104
15216,16.01,72.5,0.071,0.033,0.122
15217,16.01,72.4,0.071,0.044,0.126
15218,16.01,71.8,0.073,0.022,0.171
15219,16.03,71.1,0.075,0.059,0.122
15220,16.01,70.9,0.075,0.026,0.137
15221,16.04,70.6,0.073,0.037,0.141
15222,16.01,71.3,0.074,0.044,0.174
15265,15.98,71.4,0.074,0.04,0.137
15266,15.99,71.6,0.075,0.044,0.133
15267,15.97,71.7,0.074,0.051,0.126
15268,15.93,71.7,0.074,0.066,0.115
15269,15.96,71.8,0.076,0.033,0.185
15270,15.89,72.1,0.073,0.026,0.122
15271,15.88,72.3,0.072,0.04,0.145
15272,15.84,73,0.073,0.048,0.156
15273,15.84,73.2,0.074,0.033,0.145
15274,15.87,73.3,0.073,0.059,0.133
15275,15.86,73.8,0.073,0.051,0.148
15276,15.78,74.6,0.072,0.022,0.163
15337,15.74,75.3,0.072,0.044,0.159
15338,15.8,76.2,0.069,0.059,0.082
15339,15.85,76.3,0.072,0.026,0.141
15340,15.85,76.3,0.069,0.022,0.226
15341,15.84,76.1,0.069,0.051,0.148
15342,15.83,75.8,0.074,0.033,0.156
15367,15.83,75.6,0.076,0.04,0.159
15368,15.8,75.5,0.073,0.062,0.093
15369,15.75,75.2,0.074,0.022,0.159
15370,15.74,75,0.073,0.033,0.182
15371,15.73,74.5,0.073,0.033,0.13
15372,15.73,74.1,0.073,0.04,0.185
15373,15.66,74,0.069,0.059,0.111
15374,15.56,75,0.07,0.029,0.126
15375,15.37,76.1,0.068,0.033,0.182
15376,15.13,77.1,0.07,0.051,0.152
15377,14.99,77.2,0.073,0.037,0.163
15378,14.95,77.2,0.072,0.026,0.222
15379,14.98,76.8,0.073,0.033,0.208
15380,15.06,76.5,0.07,0.04,0.178
15381,15.1,76.1,0.067,0.04,0.141
15382,15.21,76.2,0.068,0.04,0.163
15383,15.23,76,0.071,0.048,0.159
15384,15.18,76.1,0.067,0.037,0.111
15385,15.08,76.8,0.071,0.037,0.141
15386,14.96,77.1,0.073,0.04,0.167
15387,14.79,77.6,0.075,0.026,0.171
15388,14.62,78,0.069,0.033,0.167
15389,14.58,78,0.066,0.011,0.2
15390,14.51,78.2,0.069,0.037,0.141
15391,14.46,78.4,0.07,0.04,0.159
15392,14.38,78.4,0.071,0.026,0.167
15393,14.2,78.5,0.076,0.037,0.178
15394,13.67,80.2,0.079,0.015,0.163
15395,13.51,80.6,0.076,0.026,0.156
15396,13.39,81.4,0.075,0.029,0.178
15397,13.28,81.5,0.077,0.08,0.256
15398,13.15,81.4,0.075,0.787,0.793
15399,13.4,79.7,0.076,2.1,2.099
15400,13.69,75,0.074,5.339,5.313
15401,13.68,74.5,0.075,11.18,11.12
15402,13.52,76.7,0.076,17.16,17.08
15403,13.78,76.4,0.077,26.28,25.99
15404,13.78,76.9,0.076,35.71,34.56
15405,14.11,76.8,0.074,52.08,50.28
15406,14.5,75.1,0.073,56.02,55.47
15407,12.46,74.6,0.093,67.1,65.67
15408,11.86,77.3,0.086,76.9,76.2
15277,11.91,79.1,0.084,84.1,84.3
15278,12.26,78.9,0.086,102.5,102.9
15279,13.02,79.9,0.077,107.7,104.2
15280,14.67,78.1,0.073,113.5,110.9
15281,15.19,73.9,0.074,117.4,114.5
15282,15.54,70,0.072,126.2,121.7
15283,15.88,68.42,0.075,140.1,128.5
15284,16.36,64.89,0.077,113.8,105.8
15285,16.58,59.75,0.08,78.8,72.2
15286,16.69,58.28,0.076,158.6,97.2
15287,17.21,57.51,0.078,425.1,63.31
15288,17.7,55.77,0.079,440.6,66.67
15289,17.83,55.61,0.077,444,61.31
15290,17.98,55.24,0.08,449.8,56.96
15291,18.03,53.2,0.078,458.9,57.57
15292,18.12,52.6,0.078,465.6,58.19
15293,18.37,53.27,0.08,469.6,59.44
15294,18.56,59.08,0.078,475.6,67.72
15295,18.1,61.08,0.074,479,80
15296,17.94,61.38,0.075,476.5,78.4
15297,17.93,61.05,0.078,282.8,84.2
15298,17.79,61.75,0.075,340.8,75.1
15299,17.88,61.88,0.074,390.1,71.7
15300,17.97,62.42,0.076,321.1,73.5
15301,17.7,63.75,0.074,277.7,87.3
15302,17.64,63.85,0.071,358.3,104.5
